job_id,title,company,location,description,tags,platform,date_posted,salary_min,salary_max,source_type
3825,Junior Statistician,Lyft,"Bangalore, India","Our company is hiring a Junior Statistician to help drive data-informed decisions. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: fine-tuning, forecasting, feature engineering, golang, clustering. Nice to have: embeddings, anomaly detection, looker.","fine-tuning, forecasting, feature engineering, golang, clustering",We Work Remotely,2026-04-02,21000.0,35000.0,synthetic
3826,Lead Research Scientist,Home Depot,"Seattle, WA","Our company is hiring a Lead Research Scientist to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: go, r, javascript, recommendation systems, forecasting. Nice to have: regression, reinforcement learning, openai.","go, r, javascript, recommendation systems, forecasting",Indeed,2026-04-17,193000.0,330000.0,synthetic
3827,Lead AI Engineer,BlueRiver Tech,Remote,"Join us as a Lead AI Engineer and help shape how we use data across the organization. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: reinforcement learning, supervised learning, ci/cd, experiment design, clustering. Nice to have: lambda, statistical analysis, keras.","reinforcement learning, supervised learning, ci/cd, experiment design, clustering",Indeed,2025-11-28,161000.0,273000.0,synthetic
3828,Senior Research Scientist,Cisco,"Berlin, Germany","Join us as a Senior Research Scientist and help shape how we use data across the organization. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: deep learning, neural networks, time series, feature engineering, experiment design. Nice to have: hugging face, numpy, openai.","deep learning, neural networks, time series, feature engineering, experiment design",LinkedIn,2026-04-24,120000.0,205000.0,synthetic
3829,Staff Data Science Manager,CVS Health,"New York, NY","As a Staff Data Science Manager, you will work closely with cross-functional stakeholders to turn data into insight. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: redis, statistical analysis, anomaly detection, pyspark, power bi. Nice to have: clustering, d3.js, llm.","redis, statistical analysis, anomaly detection, pyspark, power bi",Indeed,2025-10-09,250000.0,392000.0,synthetic
3830,Senior Data Engineer,Cisco,"Hyderabad, India","Join us as a Senior Data Engineer and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: databricks, flask, ec2, kafka, pyspark. Nice to have: linux, docker, c++.","databricks, flask, ec2, kafka, pyspark",Remote OK,2026-01-04,44000.0,74000.0,synthetic
3831,Principal AI Engineer,Stripe,Remote,"Our company is hiring a Principal AI Engineer to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: xgboost, ec2, clustering, nltk, django. Nice to have: generative ai, model serving, linux.","xgboost, ec2, clustering, nltk, django",Glassdoor,2025-11-09,196000.0,332000.0,synthetic
3832,Lead Data Analyst,eBay,"Austin, TX","We are looking for a Lead Data Analyst to join our growing data team. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: mysql, hadoop, d3.js, rust, redis. Nice to have: c++, excel, postgresql.","mysql, hadoop, d3.js, rust, redis",Monster,2026-03-06,105000.0,177000.0,synthetic
3833,MLOps Engineer,Snowflake,"Denver, CO","We are looking for a MLOps Engineer to join our growing data team. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: scipy, databricks, openai, snowflake, elt. Nice to have: dbt, mongodb, ci/cd.","scipy, databricks, openai, snowflake, elt",We Work Remotely,2026-01-20,126000.0,213000.0,synthetic
3834,Staff AI Engineer,Coinbase,"Chicago, IL","Our company is hiring a Staff AI Engineer to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: supervised learning, a/b testing, docker, prompt engineering, generative ai. Nice to have: scipy, pytorch, numpy.","supervised learning, a/b testing, docker, prompt engineering, generative ai",LinkedIn,2025-08-17,205000.0,348000.0,synthetic
3835,Senior Data Science Manager,Lyft,"Amsterdam, Netherlands","As a Senior Data Science Manager, you will work closely with cross-functional stakeholders to turn data into insight. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: fine-tuning, rag, data warehouse, regression, etl. Nice to have: power bi, kafka, dbt.","fine-tuning, rag, data warehouse, regression, etl",LinkedIn,2025-11-29,140000.0,220000.0,synthetic
3836,Senior Machine Learning Engineer,UnitedHealth Group,"Hyderabad, India","We are looking for a Senior Machine Learning Engineer to join our growing data team. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: statistics, plotly, llms, supervised learning, nltk. Nice to have: mlops, spacy, numpy.","statistics, plotly, llms, supervised learning, nltk",Monster,2025-10-22,48000.0,83000.0,synthetic
3837,Lead Data Engineer,UnitedHealth Group,"Hyderabad, India","We're seeking an experienced Lead Data Engineer to build and scale our analytics capabilities. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: matlab, redshift, s3, sql, bigquery. Nice to have: c#, jenkins, elt.","matlab, redshift, s3, sql, bigquery",Indeed,2026-08-02,49000.0,83000.0,synthetic
3838,Lead Data Scientist,Accenture,"Hyderabad, India","We are looking for a Lead Data Scientist to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: regression, keras, lightgbm, large language models, plotly. Nice to have: classification, hugging face, seaborn.","regression, keras, lightgbm, large language models, plotly",Indeed,2025-11-06,47000.0,81000.0,synthetic
3839,Principal Data Engineer,Databricks,"Sydney, Australia","Join us as a Principal Data Engineer and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: github actions, rest api, jenkins, matlab, python. Nice to have: bash, java, mysql.","github actions, rest api, jenkins, matlab, python",Monster,2025-11-26,162000.0,275000.0,synthetic
3840,Senior Data Analyst,CVS Health,"Atlanta, GA","We're seeking an experienced Senior Data Analyst to build and scale our analytics capabilities. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: snowflake, golang, databricks, javascript, redis. Nice to have: excel, python, redshift.","snowflake, golang, databricks, javascript, redis",Indeed,2026-01-29,93000.0,158000.0,synthetic
3841,Principal Research Scientist,Summit Analytics Group,"Seattle, WA","Our company is hiring a Principal Research Scientist to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: python, r, matplotlib, bash, c++. Nice to have: clustering, statistical analysis, transformers.","python, r, matplotlib, bash, c++",We Work Remotely,2025-11-21,235000.0,401000.0,synthetic
3842,Staff Analytics Engineer,Spotify,"Atlanta, GA","We're seeking an experienced Staff Analytics Engineer to build and scale our analytics capabilities. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: python, rust, superset, mysql, power bi. Nice to have: redshift, looker, kafka.","python, rust, superset, mysql, power bi",LinkedIn,2025-10-02,169000.0,276000.0,synthetic
3843,Lead Data Scientist,GreenField Data Systems,"Pune, India","Our company is hiring a Lead Data Scientist to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: classification, lightgbm, java, tensorflow, fine-tuning. Nice to have: pandas, experiment design, recommendation systems.","classification, lightgbm, java, tensorflow, fine-tuning",LinkedIn,2026-08-07,47000.0,81000.0,synthetic
3844,Staff Data Engineer,BlueRiver Tech,Remote,"As a Staff Data Engineer, you will work closely with cross-functional stakeholders to turn data into insight. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: rust, github actions, bigquery, mongodb, c++. Nice to have: spark, java, ci/cd.","rust, github actions, bigquery, mongodb, c++",We Work Remotely,2025-10-18,155000.0,264000.0,synthetic
3845,Staff Machine Learning Engineer,Walmart Labs,"Bangalore, India","We are looking for a Staff Machine Learning Engineer to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: clustering, llm, tensorflow, terraform, unsupervised learning. Nice to have: regression, pandas, sklearn.","clustering, llm, tensorflow, terraform, unsupervised learning",LinkedIn,2025-11-27,60000.0,103000.0,synthetic
3846,Junior Machine Learning Engineer,IBM,Remote,"We're seeking an experienced Junior Machine Learning Engineer to build and scale our analytics capabilities. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: sklearn, seaborn, nltk, keras, large language models. Nice to have: clustering, tensorflow, statistics.","sklearn, seaborn, nltk, keras, large language models",LinkedIn,2026-07-02,82000.0,142000.0,synthetic
3847,Machine Learning Engineer,Dell Technologies,"Hyderabad, India","Our company is hiring a Machine Learning Engineer to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: kubernetes, hypothesis testing, nlp, pandas, aws. Nice to have: sklearn, microservices, flask.","kubernetes, hypothesis testing, nlp, pandas, aws",LinkedIn,2025-10-26,38000.0,66000.0,synthetic
3848,Senior MLOps Engineer,PwC,"Boston, MA","Join us as a Senior MLOps Engineer and help shape how we use data across the organization. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: scipy, scikit-learn, terraform, streamlit, keras. Nice to have: sqlite, flask, elt.","scipy, scikit-learn, terraform, streamlit, keras",LinkedIn,2026-06-23,158000.0,266000.0,synthetic
3849,Senior Business Analyst,McKinsey & Company,"New York, NY","We are looking for a Senior Business Analyst to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: etl, feature engineering, forecasting, data pipeline, llms. Nice to have: unsupervised learning, snowflake, large language models.","etl, feature engineering, forecasting, data pipeline, llms",LinkedIn,2026-01-09,93000.0,151000.0,synthetic
3850,Senior Data Scientist,Adobe,"Hyderabad, India","We are looking for a Senior Data Scientist to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: huggingface, classification, transformers, opencv, nlp. Nice to have: seaborn, data science, java.","huggingface, classification, transformers, opencv, nlp",LinkedIn,2026-01-14,42000.0,72000.0,synthetic
3851,Principal Statistician,Uber,"London, UK","We're seeking an experienced Principal Statistician to build and scale our analytics capabilities. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: time series, neural networks, bash, prompt engineering, generative ai. Nice to have: data analysis, d3.js, rag.","time series, neural networks, bash, prompt engineering, generative ai",Glassdoor,2026-06-27,116000.0,195000.0,synthetic
3852,Senior Machine Learning Engineer,Cisco,"Vancouver, Canada","Join us as a Senior Machine Learning Engineer and help shape how we use data across the organization. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: ci/cd, nltk, experiment design, computer vision, llm. Nice to have: microservices, linux, fastapi.","ci/cd, nltk, experiment design, computer vision, llm",Monster,2025-08-15,124000.0,214000.0,synthetic
3853,Senior Data Analyst,McKinsey & Company,"Boston, MA","We are looking for a Senior Data Analyst to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: superset, postgresql, python, hadoop, postgres. Nice to have: tableau, redshift, etl.","superset, postgresql, python, hadoop, postgres",Indeed,2025-10-18,93000.0,158000.0,synthetic
3854,Data Scientist,EY,"Atlanta, GA","We are looking for a Data Scientist to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: numpy, streamlit, xgboost, spacy, statistics. Nice to have: typescript, fine-tuning, recommendation systems.","numpy, streamlit, xgboost, spacy, statistics",Monster,2026-02-03,109000.0,190000.0,synthetic
3855,Junior Data Science Manager,PwC,"San Francisco, CA","We are looking for a Junior Data Science Manager to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: looker, computer vision, superset, prompt engineering, etl. Nice to have: google sheets, feature engineering, spark.","looker, computer vision, superset, prompt engineering, etl",LinkedIn,2025-10-22,121000.0,190000.0,synthetic
3856,Junior Data Science Manager,Airbnb,"Toronto, Canada","As a Junior Data Science Manager, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: transformers, feature engineering, sqlite, dbt, data science. Nice to have: recommendation systems, etl, supervised learning.","transformers, feature engineering, sqlite, dbt, data science",Remote OK,2026-01-18,94000.0,148000.0,synthetic
3857,Data Science Manager,Northstar Analytics,"Amsterdam, Netherlands","We are looking for a Data Science Manager to join our growing data team. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: redis, dbt, feature engineering, computer vision, tableau. Nice to have: fine-tuning, excel, redshift.","redis, dbt, feature engineering, computer vision, tableau",LinkedIn,2025-09-04,112000.0,176000.0,synthetic
3858,AI Engineer,McKinsey & Company,"Bangalore, India","Join us as a AI Engineer and help shape how we use data across the organization. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: sklearn, plotly, microservices, jenkins, classification. Nice to have: supervised learning, transformers, aws.","sklearn, plotly, microservices, jenkins, classification",Glassdoor,2026-04-26,40000.0,68000.0,synthetic
3859,Principal Business Intelligence Analyst,Cisco,Remote,"As a Principal Business Intelligence Analyst, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: qlik, dbt, go, spark, data pipeline. Nice to have: etl, matlab, javascript.","qlik, dbt, go, spark, data pipeline",LinkedIn,2026-06-18,119000.0,204000.0,synthetic
3860,Lead Machine Learning Engineer,eBay,"Seattle, WA","As a Lead Machine Learning Engineer, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: lambda, langchain, rag, terraform, supervised learning. Nice to have: deep learning, neural networks, statistical analysis.","lambda, langchain, rag, terraform, supervised learning",Indeed,2026-01-26,177000.0,306000.0,synthetic
3861,MLOps Engineer,Target,"Atlanta, GA","As a MLOps Engineer, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: xgboost, spark, kubernetes, dbt, google cloud. Nice to have: mongodb, matplotlib, lightgbm.","xgboost, spark, kubernetes, dbt, google cloud",Indeed,2026-06-07,126000.0,213000.0,synthetic
3862,Senior Data Scientist,Intel,"Dublin, Ireland","Join us as a Senior Data Scientist and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: golang, hypothesis testing, llm, clustering, tensorflow. Nice to have: xgboost, classification, c++.","golang, hypothesis testing, llm, clustering, tensorflow",LinkedIn,2026-04-25,95000.0,165000.0,synthetic
3863,Statistician,Amazon,"San Francisco, CA","We are looking for a Statistician to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: large language models, neural networks, transformers, supervised learning, feature engineering. Nice to have: llm, data analysis, javascript.","large language models, neural networks, transformers, supervised learning, feature engineering",Indeed,2026-05-04,92000.0,155000.0,synthetic
3864,Senior Data Science Manager,Amazon,"Atlanta, GA","Our company is hiring a Senior Data Science Manager to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: qlik, rag, mongodb, postgres, data analysis. Nice to have: experiment design, spark, redis.","qlik, rag, mongodb, postgres, data analysis",Glassdoor,2025-12-25,201000.0,316000.0,synthetic
3865,Principal Business Intelligence Analyst,Adobe,"Vancouver, Canada","Join us as a Principal Business Intelligence Analyst and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: pyspark, c++, tableau, kafka, bigquery. Nice to have: d3.js, python, scala.","pyspark, c++, tableau, kafka, bigquery",Monster,2026-05-05,107000.0,184000.0,synthetic
3866,Analytics Engineer,DoorDash,"Boston, MA","We are looking for a Analytics Engineer to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: rust, tableau, c#, golang, databricks. Nice to have: c++, typescript, postgres.","rust, tableau, c#, golang, databricks",LinkedIn,2026-05-10,109000.0,178000.0,synthetic
3867,Lead Statistician,Dell Technologies,"San Francisco, CA","Join us as a Lead Statistician and help shape how we use data across the organization. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: superset, model deployment, rust, large language models, hypothesis testing. Nice to have: scala, natural language processing, supervised learning.","superset, model deployment, rust, large language models, hypothesis testing",Glassdoor,2025-09-10,129000.0,217000.0,synthetic
3868,AI Engineer,Meta,Singapore,"Our company is hiring a AI Engineer to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: openai, statistics, data analysis, matplotlib, flask. Nice to have: s3, reinforcement learning, llms.","openai, statistics, data analysis, matplotlib, flask",Indeed,2026-07-29,109000.0,185000.0,synthetic
3869,Senior AI Engineer,Deloitte,"Toronto, Canada","We are looking for a Senior AI Engineer to join our growing data team. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: terraform, machine learning, nltk, google cloud, recommendation systems. Nice to have: ec2, tensorflow, rag.","terraform, machine learning, nltk, google cloud, recommendation systems",LinkedIn,2025-08-30,129000.0,219000.0,synthetic
3870,Business Intelligence Analyst,Snowflake,"New York, NY","We're seeking an experienced Business Intelligence Analyst to build and scale our analytics capabilities. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: java, tableau, c#, javascript, redshift. Nice to have: postgres, mongodb, bigquery.","java, tableau, c#, javascript, redshift",We Work Remotely,2025-09-19,80000.0,138000.0,synthetic
3871,Principal Business Analyst,Instacart,"Denver, CO","We are looking for a Principal Business Analyst to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: experiment design, redis, postgresql, data analysis, dbt. Nice to have: data warehouse, clustering, pyspark.","experiment design, redis, postgresql, data analysis, dbt",Indeed,2025-12-29,127000.0,205000.0,synthetic
3872,Lead MLOps Engineer,Accenture,"Boston, MA","As a Lead MLOps Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: etl, azure, scikit-learn, linux, gradio. Nice to have: postgresql, hadoop, gcp.","etl, azure, scikit-learn, linux, gradio",Monster,2025-12-29,177000.0,298000.0,synthetic
3873,Business Intelligence Analyst,Intel,"Austin, TX","We are looking for a Business Intelligence Analyst to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: sqlite, go, dbt, data warehouse, elt. Nice to have: pyspark, c++, typescript.","sqlite, go, dbt, data warehouse, elt",LinkedIn,2026-03-07,80000.0,138000.0,synthetic
3874,Lead MLOps Engineer,JPMorgan Chase,"Austin, TX","Join us as a Lead MLOps Engineer and help shape how we use data across the organization. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: aws, docker, fastapi, lambda, data pipeline. Nice to have: numpy, keras, snowflake.","aws, docker, fastapi, lambda, data pipeline",LinkedIn,2026-05-28,177000.0,298000.0,synthetic
3875,Research Scientist,Oracle,"Pune, India","We're seeking an experienced Research Scientist to build and scale our analytics capabilities. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: spacy, nltk, scipy, sql, langchain. Nice to have: transformers, llms, fine-tuning.","spacy, nltk, scipy, sql, langchain",LinkedIn,2025-08-25,42000.0,72000.0,synthetic
3876,Principal Business Intelligence Analyst,DoorDash,"Hyderabad, India","Our company is hiring a Principal Business Intelligence Analyst to help drive data-informed decisions. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: dbt, typescript, qlik, postgres, matlab. Nice to have: r, javascript, data pipeline.","dbt, typescript, qlik, postgres, matlab",Indeed,2026-06-19,42000.0,71000.0,synthetic
3877,Senior Machine Learning Engineer,Lumina Analytics,"Austin, TX","We're seeking an experienced Senior Machine Learning Engineer to build and scale our analytics capabilities. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: huggingface, classification, scikit-learn, lightgbm, nltk. Nice to have: transformers, terraform, regression.","huggingface, classification, scikit-learn, lightgbm, nltk",Monster,2026-02-06,158000.0,273000.0,synthetic
3878,Principal Data Engineer,Meta,"London, UK","Our company is hiring a Principal Data Engineer to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: github actions, kafka, data pipeline, sql, s3. Nice to have: data warehouse, golang, lambda.","github actions, kafka, data pipeline, sql, s3",LinkedIn,2025-12-21,144000.0,246000.0,synthetic
3879,Senior AI Engineer,Cisco,"San Francisco, CA","Join us as a Senior AI Engineer and help shape how we use data across the organization. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: gradio, seaborn, github actions, time series, statistical analysis. Nice to have: deep learning, natural language processing, openai.","gradio, seaborn, github actions, time series, statistical analysis",Glassdoor,2025-10-19,165000.0,280000.0,synthetic
3880,Staff Data Science Manager,UnitedHealth Group,Remote,"Join us as a Staff Data Science Manager and help shape how we use data across the organization. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: clustering, dbt, snowflake, data science, pyspark. Nice to have: deep learning, etl, hadoop.","clustering, dbt, snowflake, data science, pyspark",Glassdoor,2025-09-06,217000.0,341000.0,synthetic
3881,Staff MLOps Engineer,JPMorgan Chase,Singapore,"We are looking for a Staff MLOps Engineer to join our growing data team. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: sqlite, pyspark, matplotlib, pytorch, mlops. Nice to have: kubernetes, aws, redis.","sqlite, pyspark, matplotlib, pytorch, mlops",Monster,2026-03-13,162000.0,272000.0,synthetic
3882,Junior Business Analyst,Summit Analytics Group,"Boston, MA","As a Junior Business Analyst, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: transformers, classification, computer vision, forecasting, databricks. Nice to have: statistics, llm, hypothesis testing.","transformers, classification, computer vision, forecasting, databricks",Indeed,2025-09-23,56000.0,91000.0,synthetic
3883,Lead Research Scientist,Optum,"Boston, MA","We're seeking an experienced Lead Research Scientist to build and scale our analytics capabilities. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: recommendation systems, statistics, computer vision, keras, llms. Nice to have: anomaly detection, nltk, rust.","recommendation systems, statistics, computer vision, keras, llms",Glassdoor,2025-11-02,193000.0,330000.0,synthetic
3884,Data Scientist,Meta,"Atlanta, GA","Our company is hiring a Data Scientist to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: generative ai, sklearn, unsupervised learning, prompt engineering, langchain. Nice to have: r, data analysis, supervised learning.","generative ai, sklearn, unsupervised learning, prompt engineering, langchain",We Work Remotely,2025-11-03,109000.0,190000.0,synthetic
3885,Principal AI Engineer,GreenField Data Systems,"Sydney, Australia","Our company is hiring a Principal AI Engineer to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: google cloud, openai, django, statistics, huggingface. Nice to have: embeddings, pytorch, xgboost.","google cloud, openai, django, statistics, huggingface",Remote OK,2025-09-29,186000.0,315000.0,synthetic
3886,Lead Analytics Engineer,GreenField Data Systems,"Denver, CO","Join us as a Lead Analytics Engineer and help shape how we use data across the organization. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: typescript, bash, tableau, looker, google sheets. Nice to have: golang, sqlite, mysql.","typescript, bash, tableau, looker, google sheets",Glassdoor,2025-08-27,153000.0,250000.0,synthetic
3887,Junior AI Engineer,Vertex Insights,"Dublin, Ireland","Our company is hiring a Junior AI Engineer to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: generative ai, pandas, regression, deep learning, streamlit. Nice to have: microservices, llm, seaborn.","generative ai, pandas, regression, deep learning, streamlit",Monster,2026-06-29,69000.0,117000.0,synthetic
3888,Principal Machine Learning Engineer,Robinhood,"Hyderabad, India","As a Principal Machine Learning Engineer, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: nlp, xgboost, github actions, experiment design, tensorflow. Nice to have: keras, model serving, ci/cd.","nlp, xgboost, github actions, experiment design, tensorflow",Monster,2026-01-30,65000.0,113000.0,synthetic
3889,Senior Analytics Engineer,Qualcomm,Remote,"We are looking for a Senior Analytics Engineer to join our growing data team. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: tableau, excel, databricks, java, data warehouse. Nice to have: matlab, elt, javascript.","tableau, excel, databricks, java, data warehouse",Indeed,2026-08-05,119000.0,194000.0,synthetic
3890,Senior Business Intelligence Analyst,Airbnb,"Chicago, IL","We're seeking an experienced Senior Business Intelligence Analyst to build and scale our analytics capabilities. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: tableau, google sheets, mongodb, java, d3.js. Nice to have: bigquery, python, go.","tableau, google sheets, mongodb, java, d3.js",LinkedIn,2026-02-08,101000.0,172000.0,synthetic
3891,Principal Data Science Manager,Databricks,"Toronto, Canada","Join us as a Principal Data Science Manager and help shape how we use data across the organization. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: computer vision, neural networks, forecasting, power bi, generative ai. Nice to have: unsupervised learning, reinforcement learning, postgres.","computer vision, neural networks, forecasting, power bi, generative ai",LinkedIn,2025-09-22,214000.0,337000.0,synthetic
3892,Senior Data Analyst,Apple,Remote,"We are looking for a Senior Data Analyst to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: dbt, airflow, hadoop, java, mysql. Nice to have: go, elt, bash.","dbt, airflow, hadoop, java, mysql",LinkedIn,2025-12-12,81000.0,138000.0,synthetic
3893,Junior Business Intelligence Analyst,Google,"Boston, MA","Our company is hiring a Junior Business Intelligence Analyst to help drive data-informed decisions. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: rust, postgresql, r, javascript, c++. Nice to have: snowflake, go, postgres.","rust, postgresql, r, javascript, c++",LinkedIn,2025-10-04,60000.0,103000.0,synthetic
3894,Senior Data Analyst,CVS Health,Remote,"As a Senior Data Analyst, you will work closely with cross-functional stakeholders to turn data into insight. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: postgres, python, c++, matlab, pyspark. Nice to have: kafka, hadoop, redshift.","postgres, python, c++, matlab, pyspark",Glassdoor,2026-03-22,81000.0,138000.0,synthetic
3895,Staff AI Engineer,BrightPath Data,"Atlanta, GA","Join us as a Staff AI Engineer and help shape how we use data across the organization. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: azure, feature engineering, data analysis, experiment design, lambda. Nice to have: scikit-learn, github actions, streamlit.","azure, feature engineering, data analysis, experiment design, lambda",LinkedIn,2026-05-08,205000.0,348000.0,synthetic
3896,Analytics Engineer,Target,"Denver, CO","Our company is hiring a Analytics Engineer to help drive data-informed decisions. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: c++, dbt, postgresql, redis, spark. Nice to have: qlik, kafka, d3.js.","c++, dbt, postgresql, redis, spark",LinkedIn,2025-09-17,109000.0,178000.0,synthetic
3897,Staff Business Intelligence Analyst,Netflix,"Atlanta, GA","As a Staff Business Intelligence Analyst, you will work closely with cross-functional stakeholders to turn data into insight. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: excel, redshift, typescript, data pipeline, c++. Nice to have: hadoop, data warehouse, looker.","excel, redshift, typescript, data pipeline, c++",Monster,2026-07-04,125000.0,214000.0,synthetic
3898,Junior Data Science Manager,Meta,"Amsterdam, Netherlands","Our company is hiring a Junior Data Science Manager to help drive data-informed decisions. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: etl, postgresql, kafka, natural language processing, mongodb. Nice to have: snowflake, redshift, databricks.","etl, postgresql, kafka, natural language processing, mongodb",Glassdoor,2026-06-17,84000.0,132000.0,synthetic
3899,Senior Data Scientist,Optum,"Bangalore, India","As a Senior Data Scientist, you will work closely with cross-functional stakeholders to turn data into insight. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: a/b testing, transformers, clustering, java, embeddings. Nice to have: llm, sklearn, langchain.","a/b testing, transformers, clustering, java, embeddings",LinkedIn,2025-12-18,42000.0,72000.0,synthetic
3900,Staff AI Engineer,Airbnb,"Seattle, WA","As a Staff AI Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: xgboost, plotly, pytorch, model deployment, anomaly detection. Nice to have: experiment design, natural language processing, rag.","xgboost, plotly, pytorch, model deployment, anomaly detection",LinkedIn,2026-06-11,205000.0,348000.0,synthetic
